SPP;Família;Gênero;país;Estado;Município;Longitude;Latitude;Referência
Neoneura rufithorax;Protoneuridae;Neoneura;Brasil;RO;Porto Velho;-65.4555;-9.6277;Sp_Consulta_Leandro_Jirau
Neoneura rufithorax;Protoneuridae;Neoneura;Brasil;RO;Porto Velho;-65.4547;-9.6291;Sp_Consulta_Leandro_Jirau
Neoneura rufithorax;Protoneuridae;Neoneura;Brasil;RO;Porto Velho;-65.4547;-9.6291;Sp_Consulta_Leandro_Jirau
Neoneura rufithorax;Protoneuridae;Neoneura;Brasil;RO;Porto Velho;-65.4547;-9.6291;Sp_Consulta_Leandro_Jirau
Protoneura scintilla;Protoneuridae;Protoneura;Brasil;RO;Porto Velho;-65.0491;-9.59;Sp_Consulta_Leandro_Jirau
Protoneura scintilla;Protoneuridae;Protoneura;Brasil;RO;Porto Velho;-65.0647;-9.5938;Sp_Consulta_Leandro_Jirau
Protoneura scintilla;Protoneuridae;Protoneura;Brasil;RO;Porto Velho;-65.0572;-9.6019;Sp_Consulta_Leandro_Jirau
Protoneura scintilla;Protoneuridae;Protoneura;Brasil;RO;Porto Velho;-65.0472;-9.5886;Sp_Consulta_Leandro_Jirau
Protoneura scintilla;Protoneuridae;Protoneura;Brasil;RO;Porto Velho;-65.0491;-9.59;Sp_Consulta_Leandro_Jirau
Protoneura scintilla;Protoneuridae;Protoneura;Brasil;RO;Porto Velho;-65.0491;-9.59;Sp_Consulta_Leandro_Jirau
Protoneura scintilla;Protoneuridae;Protoneura;Brasil;RO;Porto Velho;-65.0491;-9.5888;Sp_Consulta_Leandro_Jirau
Protoneura scintilla;Protoneuridae;Protoneura;Brasil;RO;Porto Velho;-65.0572;-9.6019;Sp_Consulta_Leandro_Jirau
Protoneura scintilla;Protoneuridae;Protoneura;Brasil;RO;Porto Velho;-65.0491;-9.59;Sp_Consulta_Leandro_Jirau
Protoneura scintilla;Protoneuridae;Protoneura;Brasil;RO;Porto Velho;-65.0647;-9.5938;Sp_Consulta_Leandro_Jirau
Protoneura scintilla;Protoneuridae;Protoneura;Brasil;RO;Porto Velho;-65.0491;-9.5888;Sp_Consulta_Leandro_Jirau
Protoneura scintilla;Protoneuridae;Protoneura;Brasil;RO;Porto Velho;-65.0572;-9.6019;Sp_Consulta_Leandro_Jirau
Protoneura tenuis;Protoneuridae;Protoneura;Brasil;RO;Porto Velho;-65.0647;-9.5938;Sp_Consulta_Leandro_Jirau
Protoneura tenuis;Protoneuridae;Protoneura;Brasil;RO;Porto Velho;-65.0491;-9.5888;Sp_Consulta_Leandro_Jirau
Protoneura tenuis;Protoneuridae;Protoneura;Brasil;RO;Porto Velho;-65.0491;-9.59;Sp_Consulta_Leandro_Jirau
Protoneura tenuis;Protoneuridae;Protoneura;Brasil;RO;Porto Velho;-65.0491;-9.5888;Sp_Consulta_Leandro_Jirau
Protoneura tenuis;Protoneuridae;Protoneura;Brasil;RO;Porto Velho;-65.0472;-9.5886;Sp_Consulta_Leandro_Jirau
Protoneura tenuis;Protoneuridae;Protoneura;Brasil;RO;Porto Velho;-65.0472;-9.5886;Sp_Consulta_Leandro_Jirau
Protoneura tenuis;Protoneuridae;Protoneura;Brasil;RO;Porto Velho;-65.0491;-9.59;Sp_Consulta_Leandro_Jirau
Protoneura tenuis;Protoneuridae;Protoneura;Brasil;RO;Porto Velho;-65.0472;-9.5886;Sp_Consulta_Leandro_Jirau
Protoneura tenuis;Protoneuridae;Protoneura;Brasil;RO;Porto Velho;-65.0472;-9.5886;Sp_Consulta_Leandro_Jirau
Protoneura tenuis;Protoneuridae;Protoneura;Brasil;RO;Porto Velho;-65.0647;-9.5938;Sp_Consulta_Leandro_Jirau
Protoneura tenuis;Protoneuridae;Protoneura;Brasil;RO;Porto Velho;-65.0708;-9.6038;Sp_Consulta_Leandro_Jirau
Protoneura tenuis;Protoneuridae;Protoneura;Brasil;RO;Porto Velho;-65.4547;-9.6291;Sp_Consulta_Leandro_Jirau
Protoneura tenuis;Protoneuridae;Protoneura;Brasil;RO;Porto Velho;-65.0491;-9.5888;Sp_Consulta_Leandro_Jirau
Epipleoneura venezuelensis;Protoneuridae;Epipleoneura;Brasil;RO;Porto Velho;-64.7883;-9.4413;Sp_Consulta_Leandro_Jirau
Epipleoneura venezuelensis;Protoneuridae;Epipleoneura;Brasil;RO;Porto Velho;-64.7883;-9.4413;Sp_Consulta_Leandro_Jirau
Epipleoneura venezuelensis;Protoneuridae;Epipleoneura;Brasil;RO;Porto Velho;-65.4555;-9.6277;Sp_Consulta_Leandro_Jirau
Microstigma anomalum;Pseudoestigmatidae;Microstigma;Brasil;RO;Porto Velho;-65.3622;-9.5988;Sp_Consulta_Leandro_Jirau
Microstigma anomalum;Pseudoestigmatidae;Microstigma;Brasil;RO;Porto Velho;-65.0708;-9.6038;Sp_Consulta_Leandro_Jirau
Microstigma anomalum;Pseudoestigmatidae;Microstigma;Brasil;RO;Porto Velho;-65.3586;-9.598;Sp_Consulta_Leandro_Jirau
Microstigma anomalum;Pseudoestigmatidae;Microstigma;Brasil;RO;Porto Velho;-65.0647;-9.5938;Sp_Consulta_Leandro_Jirau
Microstigma anomalum;Pseudoestigmatidae;Microstigma;Brasil;RO;Porto Velho;-65.0647;-9.5938;Sp_Consulta_Leandro_Jirau
Microstigma anomalum;Pseudoestigmatidae;Microstigma;Brasil;RO;Porto Velho;-65.0472;-9.5886;Sp_Consulta_Leandro_Jirau
Microstigma anomalum;Pseudoestigmatidae;Microstigma;Brasil;RO;Porto Velho;-65.4547;-9.6291;Sp_Consulta_Leandro_Jirau
Microstigma anomalum;Pseudoestigmatidae;Microstigma;Brasil;RO;Porto Velho;-65.4405;-9.6338;Sp_Consulta_Leandro_Jirau
Mecistogaster jocaste;Pseudoestigmatidae;Mecistogaster;Brasil;RO;Porto Velho;-64.8475;-9.4405;Sp_Consulta_Leandro_Jirau
Mecistogaster linearis;Pseudoestigmatidae;Mecistogaster;Brasil;RO;Porto Velho;-65.3586;-9.598;Sp_Consulta_Leandro_Jirau
Mecistogaster linearis;Pseudoestigmatidae;Mecistogaster;Brasil;RO;Porto Velho;-65.0647;-9.5938;Sp_Consulta_Leandro_Jirau
Mecistogaster linearis;Pseudoestigmatidae;Mecistogaster;Brasil;RO;Porto Velho;-65.3622;-9.5988;Sp_Consulta_Leandro_Jirau
Mecistogaster linearis;Pseudoestigmatidae;Mecistogaster;Brasil;RO;Porto Velho;-65.0708;-9.6038;Sp_Consulta_Leandro_Jirau
Mecistogaster linearis;Pseudoestigmatidae;Mecistogaster;Brasil;RO;Porto Velho;-64.8475;-9.4405;Sp_Consulta_Leandro_Jirau
Mecistogaster linearis;Pseudoestigmatidae;Mecistogaster;Brasil;RO;Porto Velho;-65.0465;-9.5999;Sp_Consulta_Leandro_Jirau
Mecistogaster linearis;Pseudoestigmatidae;Mecistogaster;Brasil;RO;Porto Velho;-65.0647;-9.5938;Sp_Consulta_Leandro_Jirau
Mecistogaster linearis;Pseudoestigmatidae;Mecistogaster;Brasil;RO;Porto Velho;-65.0572;-9.6019;Sp_Consulta_Leandro_Jirau
Mecistogaster linearis;Pseudoestigmatidae;Mecistogaster;Brasil;RO;Porto Velho;-65.0647;-9.5938;Sp_Consulta_Leandro_Jirau
Mecistogaster linearis;Pseudoestigmatidae;Mecistogaster;Brasil;RO;Porto Velho;-65.4555;-9.6277;Sp_Consulta_Leandro_Jirau
Mecistogaster linearis;Pseudoestigmatidae;Mecistogaster;Brasil;RO;Porto Velho;-64.7683;-9.4683;Sp_Consulta_Leandro_Jirau
Mecistogaster linearis;Pseudoestigmatidae;Mecistogaster;Brasil;RO;Porto Velho;-65.0647;-9.5938;Sp_Consulta_Leandro_Jirau
Mecistogaster linearis;Pseudoestigmatidae;Mecistogaster;Brasil;RO;Porto Velho;-65.0491;-9.59;Sp_Consulta_Leandro_Jirau
Mecistogaster linearis;Pseudoestigmatidae;Mecistogaster;Brasil;RO;Porto Velho;-65.0491;-9.59;Sp_Consulta_Leandro_Jirau
Mecistogaster linearis;Pseudoestigmatidae;Mecistogaster;Brasil;RO;Porto Velho;-65.0708;-9.6038;Sp_Consulta_Leandro_Jirau
Mecistogaster linearis;Pseudoestigmatidae;Mecistogaster;Brasil;RO;Porto Velho;-64.8419;-9.4394;Sp_Consulta_Leandro_Jirau
Mecistogaster linearis;Pseudoestigmatidae;Mecistogaster;Brasil;RO;Porto Velho;-65.0647;-9.5938;Sp_Consulta_Leandro_Jirau
Microstigma maculatum;Pseudoestigmatidae;Microstigma;Brasil;RO;Porto Velho;-65.0491;-9.59;Sp_Consulta_Leandro_Jirau
Microstigma maculatum;Pseudoestigmatidae;Microstigma;Brasil;RO;Porto Velho;-64.7883;-9.4413;Sp_Consulta_Leandro_Jirau
Microstigma maculatum;Pseudoestigmatidae;Microstigma;Brasil;RO;Porto Velho;-65.0491;-9.59;Sp_Consulta_Leandro_Jirau
Microstigma maculatum;Pseudoestigmatidae;Microstigma;Brasil;RO;Porto Velho;-64.8266;-9.4525;Sp_Consulta_Leandro_Jirau
Microstigma maculatum;Pseudoestigmatidae;Microstigma;Brasil;RO;Porto Velho;-64.8419;-9.4394;Sp_Consulta_Leandro_Jirau
Microstigma maculatum;Pseudoestigmatidae;Microstigma;Brasil;RO;Porto Velho;-64.8266;-9.4525;Sp_Consulta_Leandro_Jirau
Mecistogaster ornata;Pseudoestigmatidae;Mecistogaster;Brasil;RO;Porto Velho;-65.0647;-9.5938;Sp_Consulta_Leandro_Jirau
Mecistogaster ornata;Pseudoestigmatidae;Mecistogaster;Brasil;RO;Porto Velho;-65.0647;-9.5938;Sp_Consulta_Leandro_Jirau
Mecistogaster ornata;Pseudoestigmatidae;Mecistogaster;Brasil;RO;Porto Velho;-64.7688;-9.4686;Sp_Consulta_Leandro_Jirau
Mecistogaster ornata;Pseudoestigmatidae;Mecistogaster;Brasil;RO;Porto Velho;-64.8419;-9.4394;Sp_Consulta_Leandro_Jirau
Mnesarete aenea;Calopterygidae;Mnesarete;Brasil;MT;Querência;-52.2546;-13.0929;Sp_Consulta_Leandro_Xingu
Mnesarete aenea;Calopterygidae;Mnesarete;Brasil;MT;Querência;-52.2546;-13.0929;Sp_Consulta_Leandro_Xingu
Mnesarete aenea;Calopterygidae;Mnesarete;Brasil;MT;Querência;-52.2546;-13.0929;Sp_Consulta_Leandro_Xingu
Mnesarete aenea;Calopterygidae;Mnesarete;Brasil;MT;Querência;-52.2546;-13.0929;Sp_Consulta_Leandro_Xingu
Mnesarete aenea;Calopterygidae;Mnesarete;Brasil;MT;Querência;-52.2546;-13.0929;Sp_Consulta_Leandro_Xingu
Mnesarete aenea;Calopterygidae;Mnesarete;Brasil;MT;Querência;-52.2546;-13.0929;Sp_Consulta_Leandro_Xingu
Mnesarete aenea;Calopterygidae;Mnesarete;Brasil;MT;Querência;-52.2546;-13.0929;Sp_Consulta_Leandro_Xingu
Mnesarete aenea;Calopterygidae;Mnesarete;Brasil;MT;Querência;-52.2546;-13.0929;Sp_Consulta_Leandro_Xingu
Mnesarete aenea;Calopterygidae;Mnesarete;Brasil;MT;Querência;-52.2546;-13.0929;Sp_Consulta_Leandro_Xingu
Mnesarete aenea;Calopterygidae;Mnesarete;Brasil;MT;Querência;-52.2546;-13.0929;Sp_Consulta_Leandro_Xingu
Mnesarete aenea;Calopterygidae;Mnesarete;Brasil;MT;Querência;-52.2546;-13.0929;Sp_Consulta_Leandro_Xingu
Mnesarete aenea;Calopterygidae;Mnesarete;Brasil;MT;Querência;-52.2546;-13.0929;Sp_Consulta_Leandro_Xingu
Mnesarete aenea;Calopterygidae;Mnesarete;Brasil;MT;Querência;-52.2546;-13.0929;Sp_Consulta_Leandro_Xingu
Mnesarete aenea;Calopterygidae;Mnesarete;Brasil;MT;Querência;-52.2546;-13.0929;Sp_Consulta_Leandro_Xingu
Mnesarete aenea;Calopterygidae;Mnesarete;Brasil;MT;Querência;-52.2546;-13.0929;Sp_Consulta_Leandro_Xingu
Mnesarete aenea;Calopterygidae;Mnesarete;Brasil;MT;Querência;-52.2546;-13.0929;Sp_Consulta_Leandro_Xingu
Mnesarete aenea;Calopterygidae;Mnesarete;Brasil;MT;Querência;-52.2546;-13.0929;Sp_Consulta_Leandro_Xingu
Mnesarete aenea;Calopterygidae;Mnesarete;Brasil;MT;Querência;-52.2546;-13.0929;Sp_Consulta_Leandro_Xingu
Mnesarete aenea;Calopterygidae;Mnesarete;Brasil;MT;Querência;-52.2546;-13.0929;Sp_Consulta_Leandro_Xingu
Mnesarete aenea;Calopterygidae;Mnesarete;Brasil;MT;Querência;-52.2546;-13.0929;Sp_Consulta_Leandro_Xingu
Hetaerina curvicauda;Calopterygidae;Hetaerina;Brasil;MT;Querência;-52.2546;-13.0929;Sp_Consulta_Leandro_Xingu
Hetaerina curvicauda;Calopterygidae;Hetaerina;Brasil;MT;Ribeirão Cascalheira;-52.1456;-13.2567;Sp_Consulta_Leandro_Xingu
Hetaerina curvicauda;Calopterygidae;Hetaerina;Brasil;MT;Querência;-52.2219;-12.3743;Sp_Consulta_Leandro_Xingu
Hetaerina curvicauda;Calopterygidae;Hetaerina;Brasil;MT;Querência;-52.2546;-13.0929;Sp_Consulta_Leandro_Xingu
Hetaerina curvicauda;Calopterygidae;Hetaerina;Brasil;MT;Cascalheira;-51.889;-12.6423;Sp_Consulta_Leandro_Xingu
Hetaerina curvicauda;Calopterygidae;Hetaerina;Brasil;MT;Querência;-52.2546;-13.0929;Sp_Consulta_Leandro_Xingu
Hetaerina curvicauda;Calopterygidae;Hetaerina;Brasil;MT;Ribeirão Cascalheira;-52.1456;-13.2567;Sp_Consulta_Leandro_Xingu
Hetaerina curvicauda;Calopterygidae;Hetaerina;Brasil;MT;Querência;-52.2546;-13.0929;Sp_Consulta_Leandro_Xingu
Hetaerina curvicauda;Calopterygidae;Hetaerina;Brasil;MT;Querência;-52.2219;-12.3743;Sp_Consulta_Leandro_Xingu
Hetaerina curvicauda;Calopterygidae;Hetaerina;Brasil;MT;Querência;-52.2219;-12.3743;Sp_Consulta_Leandro_Xingu
Hetaerina curvicauda;Calopterygidae;Hetaerina;Brasil;MT;Querência;-52.3576;-12.3534;Sp_Consulta_Leandro_Xingu
Hetaerina curvicauda;Calopterygidae;Hetaerina;Brasil;MT;Querência;-52.2546;-13.0929;Sp_Consulta_Leandro_Xingu
Hetaerina curvicauda;Calopterygidae;Hetaerina;Brasil;MT;Querencia;-52.2839;-11.8307;Sp_Consulta_Leandro_Xingu
Hetaerina curvicauda;Calopterygidae;Hetaerina;Brasil;MT;Querencia;-52.2839;-11.8307;Sp_Consulta_Leandro_Xingu
Hetaerina curvicauda;Calopterygidae;Hetaerina;Brasil;MT;Querência;-52.2546;-13.0929;Sp_Consulta_Leandro_Xingu
Hetaerina curvicauda;Calopterygidae;Hetaerina;Brasil;MT;Cascalheira;-51.889;-12.6423;Sp_Consulta_Leandro_Xingu
Hetaerina curvicauda;Calopterygidae;Hetaerina;Brasil;MT;Cascalheira;-51.889;-12.6423;Sp_Consulta_Leandro_Xingu
Hetaerina curvicauda;Calopterygidae;Hetaerina;Brasil;MT;Cascalheira;-51.889;-12.6423;Sp_Consulta_Leandro_Xingu
Hetaerina curvicauda;Calopterygidae;Hetaerina;Brasil;MT;Cascalheira;-51.889;-12.6423;Sp_Consulta_Leandro_Xingu
Hetaerina curvicauda;Calopterygidae;Hetaerina;Brasil;MT;Querência;-52.2219;-12.3743;Sp_Consulta_Leandro_Xingu
Hetaerina curvicauda;Calopterygidae;Hetaerina;Brasil;MT;Cascalheira;-51.889;-12.6423;Sp_Consulta_Leandro_Xingu
Hetaerina curvicauda;Calopterygidae;Hetaerina;Brasil;MT;Querência;-52.2219;-12.3743;Sp_Consulta_Leandro_Xingu
Hetaerina curvicauda;Calopterygidae;Hetaerina;Brasil;MT;Querência;-52.2219;-12.3743;Sp_Consulta_Leandro_Xingu
Hetaerina curvicauda;Calopterygidae;Hetaerina;Brasil;MT;Querencia;-52.2839;-11.8307;Sp_Consulta_Leandro_Xingu
Hetaerina curvicauda;Calopterygidae;Hetaerina;Brasil;MT;Querencia;-52.2839;-11.8307;Sp_Consulta_Leandro_Xingu
Hetaerina curvicauda;Calopterygidae;Hetaerina;Brasil;MT;Querência;-52.2219;-12.3743;Sp_Consulta_Leandro_Xingu
Hetaerina curvicauda;Calopterygidae;Hetaerina;Brasil;MT;Querência;-52.2219;-12.3743;Sp_Consulta_Leandro_Xingu
Hetaerina curvicauda;Calopterygidae;Hetaerina;Brasil;MT;Querência;-52.2219;-12.3743;Sp_Consulta_Leandro_Xingu
Hetaerina curvicauda;Calopterygidae;Hetaerina;Brasil;MT;Querência;-52.2219;-12.3743;Sp_Consulta_Leandro_Xingu
Hetaerina curvicauda;Calopterygidae;Hetaerina;Brasil;MT;Cascalheira;-51.889;-12.6423;Sp_Consulta_Leandro_Xingu
Hetaerina curvicauda;Calopterygidae;Hetaerina;Brasil;MT;;-52.2009;-13.0598;Sp_Consulta_Leandro_Xingu
Hetaerina curvicauda;Calopterygidae;Hetaerina;Brasil;MT;Querência;-52.2219;-12.3743;Sp_Consulta_Leandro_Xingu
Hetaerina curvicauda;Calopterygidae;Hetaerina;Brasil;MT;Querência;-52.2546;-13.0929;Sp_Consulta_Leandro_Xingu
Hetaerina curvicauda;Calopterygidae;Hetaerina;Brasil;MT;Querência;-52.2546;-13.0929;Sp_Consulta_Leandro_Xingu
Hetaerina curvicauda;Calopterygidae;Hetaerina;Brasil;MT;Querencia;-52.2839;-11.8307;Sp_Consulta_Leandro_Xingu
Hetaerina curvicauda;Calopterygidae;Hetaerina;Brasil;MT;Querencia;-52.2839;-11.8307;Sp_Consulta_Leandro_Xingu
Hetaerina curvicauda;Calopterygidae;Hetaerina;Brasil;MT;Querência;-51.9474;-12.6426;Sp_Consulta_Leandro_Xingu
Hetaerina curvicauda;Calopterygidae;Hetaerina;Brasil;MT;Querência;-51.9474;-12.6426;Sp_Consulta_Leandro_Xingu
Hetaerina curvicauda;Calopterygidae;Hetaerina;Brasil;MT;Querencia;-52.2839;-11.8307;Sp_Consulta_Leandro_Xingu
Hetaerina curvicauda;Calopterygidae;Hetaerina;Brasil;MT;;-52.2009;-13.0598;Sp_Consulta_Leandro_Xingu
Hetaerina curvicauda;Calopterygidae;Hetaerina;Brasil;MT;Querencia;-52.2839;-11.8307;Sp_Consulta_Leandro_Xingu
Hetaerina curvicauda;Calopterygidae;Hetaerina;Brasil;MT;Querência;-52.3576;-12.3534;Sp_Consulta_Leandro_Xingu
Hetaerina curvicauda;Calopterygidae;Hetaerina;Brasil;MT;Querência;-52.3576;-12.3534;Sp_Consulta_Leandro_Xingu
Hetaerina curvicauda;Calopterygidae;Hetaerina;Brasil;MT;Querência;-52.2546;-13.0929;Sp_Consulta_Leandro_Xingu
Hetaerina curvicauda;Calopterygidae;Hetaerina;Brasil;MT;Querência;-52.2546;-13.0929;Sp_Consulta_Leandro_Xingu
Hetaerina curvicauda;Calopterygidae;Hetaerina;Brasil;MT;Querência;-52.2546;-13.0929;Sp_Consulta_Leandro_Xingu
Hetaerina curvicauda;Calopterygidae;Hetaerina;Brasil;MT;Querência;-52.2546;-13.0929;Sp_Consulta_Leandro_Xingu
Hetaerina curvicauda;Calopterygidae;Hetaerina;Brasil;MT;Querência;-52.3576;-12.3534;Sp_Consulta_Leandro_Xingu
Hetaerina curvicauda;Calopterygidae;Hetaerina;Brasil;MT;Cascalheira;-51.889;-12.6423;Sp_Consulta_Leandro_Xingu
Hetaerina curvicauda;Calopterygidae;Hetaerina;Brasil;MT;;-52.2009;-13.0598;Sp_Consulta_Leandro_Xingu
Hetaerina curvicauda;Calopterygidae;Hetaerina;Brasil;MT;Querencia;-52.2839;-11.8307;Sp_Consulta_Leandro_Xingu
Hetaerina curvicauda;Calopterygidae;Hetaerina;Brasil;MT;Querência;-52.2219;-12.3743;Sp_Consulta_Leandro_Xingu
Hetaerina curvicauda;Calopterygidae;Hetaerina;Brasil;MT;Querência;-52.2219;-12.3743;Sp_Consulta_Leandro_Xingu
Hetaerina curvicauda;Calopterygidae;Hetaerina;Brasil;MT;Cascalheira;-51.889;-12.6423;Sp_Consulta_Leandro_Xingu
Hetaerina curvicauda;Calopterygidae;Hetaerina;Brasil;MT;Querência;-52.2219;-12.3743;Sp_Consulta_Leandro_Xingu
Hetaerina curvicauda;Calopterygidae;Hetaerina;Brasil;MT;Querencia;-52.2839;-11.8307;Sp_Consulta_Leandro_Xingu
Hetaerina curvicauda;Calopterygidae;Hetaerina;Brasil;MT;Querência;-52.2219;-12.3743;Sp_Consulta_Leandro_Xingu
Hetaerina curvicauda;Calopterygidae;Hetaerina;Brasil;MT;Querencia;-52.2839;-11.8307;Sp_Consulta_Leandro_Xingu
Hetaerina curvicauda;Calopterygidae;Hetaerina;Brasil;MT;Ribeirão Cascalheira;-52.1456;-13.2567;Sp_Consulta_Leandro_Xingu
Hetaerina curvicauda;Calopterygidae;Hetaerina;Brasil;MT;Querencia;-52.2839;-11.8307;Sp_Consulta_Leandro_Xingu
Hetaerina curvicauda;Calopterygidae;Hetaerina;Brasil;MT;Querência;-52.2219;-12.3743;Sp_Consulta_Leandro_Xingu
Hetaerina curvicauda;Calopterygidae;Hetaerina;Brasil;MT;Querencia;-52.2839;-11.8307;Sp_Consulta_Leandro_Xingu
Hetaerina curvicauda;Calopterygidae;Hetaerina;Brasil;MT;Querencia;-52.2839;-11.8307;Sp_Consulta_Leandro_Xingu
Hetaerina curvicauda;Calopterygidae;Hetaerina;Brasil;MT;Querencia;-52.2839;-11.8307;Sp_Consulta_Leandro_Xingu
Hetaerina curvicauda;Calopterygidae;Hetaerina;Brasil;MT;Querencia;-52.2839;-11.8307;Sp_Consulta_Leandro_Xingu
Hetaerina curvicauda;Calopterygidae;Hetaerina;Brasil;MT;Querencia;-52.2839;-11.8307;Sp_Consulta_Leandro_Xingu
Hetaerina curvicauda;Calopterygidae;Hetaerina;Brasil;MT;Querencia;-52.2839;-11.8307;Sp_Consulta_Leandro_Xingu
Hetaerina curvicauda;Calopterygidae;Hetaerina;Brasil;MT;Querencia;-52.2839;-11.8307;Sp_Consulta_Leandro_Xingu
Hetaerina curvicauda;Calopterygidae;Hetaerina;Brasil;MT;Querencia;-52.2839;-11.8307;Sp_Consulta_Leandro_Xingu
Hetaerina curvicauda;Calopterygidae;Hetaerina;Brasil;MT;Querencia;-52.2839;-11.8307;Sp_Consulta_Leandro_Xingu
Hetaerina curvicauda;Calopterygidae;Hetaerina;Brasil;MT;Querencia;-52.2839;-11.8307;Sp_Consulta_Leandro_Xingu
Hetaerina curvicauda;Calopterygidae;Hetaerina;Brasil;MT;Ribeirão Cascalheira;-52.1456;-13.2567;Sp_Consulta_Leandro_Xingu
Hetaerina curvicauda;Calopterygidae;Hetaerina;Brasil;MT;Ribeirão Cascalheira;-52.1456;-13.2567;Sp_Consulta_Leandro_Xingu
Hetaerina curvicauda;Calopterygidae;Hetaerina;Brasil;MT;Querencia;-52.2839;-11.8307;Sp_Consulta_Leandro_Xingu
Hetaerina curvicauda;Calopterygidae;Hetaerina;Brasil;MT;Querencia;-52.2839;-11.8307;Sp_Consulta_Leandro_Xingu
